cleanName,groupId,groupName,productId,subTypeName,extCardType,extNumber,extRarity,releaseDate,releaseYear,marketPrice
Prime Catcher,22880,Prize Pack Series Cards,577139,Holofoil,Trainer - Item,157/162,ACE SPEC Rare,2022-11-30,2022,9.95
Professor Sadas Vitality,22880,Prize Pack Series Cards,577586,Holofoil,Supporter,170/182,Uncommon,2022-11-30,2022,0.38
Professor Sadas Vitality,22880,Prize Pack Series Cards,577586,Normal,Supporter,170/182,Uncommon,2022-11-30,2022,0.1
Professor Turos Scenario,22880,Prize Pack Series Cards,577587,Holofoil,Supporter,171/182,Uncommon,2022-11-30,2022,0.21
Professor Turos Scenario,22880,Prize Pack Series Cards,577587,Normal,Supporter,171/182,Uncommon,2022-11-30,2022,0.13
Professors Research,22880,Prize Pack Series Cards,489350,Holofoil,Supporter,147/172,Rare,2022-11-30,2022,0.41
Professors Research,22880,Prize Pack Series Cards,489350,Normal,Supporter,147/172,Rare,2022-11-30,2022,0.35
Professors Research 189 198,22880,Prize Pack Series Cards,515582,Normal,Supporter,189/198,Rare,2022-11-30,2022,0.11
Professors Research 189 198,22880,Prize Pack Series Cards,515582,Holofoil,Supporter,189/198,Rare,2022-11-30,2022,0.79
Professors Research 190 198,22880,Prize Pack Series Cards,515583,Normal,Supporter,190/198,Rare,2022-11-30,2022,0.11
Professors Research 190 198,22880,Prize Pack Series Cards,515583,Holofoil,Supporter,190/198,Rare,2022-11-30,2022,0.55
Professors Research Professor Juniper,22880,Prize Pack Series Cards,476103,Holofoil,Supporter,060/072,Rare,2022-11-30,2022,1.36
Professors Research Professor Juniper,22880,Prize Pack Series Cards,476103,Normal,Supporter,060/072,Rare,2022-11-30,2022,0.84
Pumpkaboo,22880,Prize Pack Series Cards,476029,Holofoil,Psychic,076/203,Common,2022-11-30,2022,1.68
Quaquaval,22880,Prize Pack Series Cards,538738,Normal,Water,054/198,Rare,2022-11-30,2022,0.2
Quick Ball,22880,Prize Pack Series Cards,476107,Holofoil,Item,179/202,Uncommon,2022-11-30,2022,4.29
Quick Ball,22880,Prize Pack Series Cards,476107,Normal,Item,179/202,Uncommon,2022-11-30,2022,1.26
Rabsca,22880,Prize Pack Series Cards,577570,Normal,Grass,024/162,Uncommon,2022-11-30,2022,0.14
Rabsca Cosmos Holo,22880,Prize Pack Series Cards,652595,Holofoil,Grass,024/162,Uncommon,2022-11-30,2022,0.9
Radiant Alakazam,22880,Prize Pack Series Cards,517269,Holofoil,Psychic,059/195,Radiant Rare,2022-11-30,2022,64.23
Radiant Charizard,22880,Prize Pack Series Cards,513804,Holofoil,Fire,020/159,Radiant Rare,2022-11-30,2022,121.79
Radiant Charjabug,22880,Prize Pack Series Cards,513805,Holofoil,Lightning,051/159,Radiant Rare,2022-11-30,2022,26.48
Radiant Eternatus,22880,Prize Pack Series Cards,513806,Holofoil,Dragon,105/159,Radiant Rare,2022-11-30,2022,24.72
Radiant Gardevoir,22880,Prize Pack Series Cards,519141,Holofoil,Psychic,069/196,Radiant Rare,2022-11-30,2022,60.06
Radiant Greninja,22880,Prize Pack Series Cards,513807,Holofoil,Water,046/189,Radiant Rare,2022-11-30,2022,56.5
Radiant Hawlucha,22880,Prize Pack Series Cards,521695,Holofoil,Fighting,081/189,Radiant Rare,2022-11-30,2022,14.24
Radiant Heatran,22880,Prize Pack Series Cards,513808,Holofoil,Fire,027/189,Radiant Rare,2022-11-30,2022,8.77
Radiant Hisuian Sneasler,22880,Prize Pack Series Cards,520719,Holofoil,Darkness,123/196,Radiant Rare,2022-11-30,2022,14.82
Radiant Jirachi,22880,Prize Pack Series Cards,513809,Holofoil,Metal,120/195,Radiant Rare,2022-11-30,2022,35.08
Radiant Steelix,22880,Prize Pack Series Cards,513810,Holofoil,Metal,124/196,Radiant Rare,2022-11-30,2022,17.52
Radiant Tsareena,22880,Prize Pack Series Cards,513811,Holofoil,Grass,016/195,Radiant Rare,2022-11-30,2022,13.68
Raging Bolt,22880,Prize Pack Series Cards,619159,Normal,Dragon,111/142,Rare,2022-11-30,2022,0.21
Raging Bolt ex 123 162,22880,Prize Pack Series Cards,577571,Holofoil,Dragon,123/162,Double Rare,2022-11-30,2022,4.08
Raging Bolt ex 123 162 Prize Pack Series 5,22880,Prize Pack Series Cards,656432,Holofoil,Dragon,123/162,Double Rare,2022-11-30,2022,3.74
Raichu V,22880,Prize Pack Series Cards,513812,Holofoil,Lightning,045/172,Ultra Rare,2022-11-30,2022,5.34
Raihan,22880,Prize Pack Series Cards,476110,Normal,Supporter,152/203,Uncommon,2022-11-30,2022,0.16
Raihan,22880,Prize Pack Series Cards,476110,Holofoil,Supporter,152/203,Uncommon,2022-11-30,2022,0.31
Raikou V,22880,Prize Pack Series Cards,489309,Holofoil,Lightning,048/172,Ultra Rare,2022-11-30,2022,6.05
Rapid Strike Energy,22880,Prize Pack Series Cards,476134,Holofoil,Special Energy,140/163,Uncommon,2022-11-30,2022,0.47
Rapid Strike Energy,22880,Prize Pack Series Cards,476134,Normal,Special Energy,140/163,Uncommon,2022-11-30,2022,0.25
Rapid Strike Urshifu V,22880,Prize Pack Series Cards,476042,Holofoil,Fighting,087/163,Ultra Rare,2022-11-30,2022,2.46
Rapid Strike Urshifu VMAX,22880,Prize Pack Series Cards,476043,Holofoil,Fighting,088/163,Ultra Rare,2022-11-30,2022,15.58
Rare Candy 180 202,22880,Prize Pack Series Cards,476115,Normal,Item,180/202,Uncommon,2022-11-30,2022,0.44
Rare Candy 180 202,22880,Prize Pack Series Cards,476115,Holofoil,Item,180/202,Uncommon,2022-11-30,2022,1.08
Rare Candy 191 198,22880,Prize Pack Series Cards,515504,Normal,Item,191/198,Common,2022-11-30,2022,0.38
Rare Candy 191 198,22880,Prize Pack Series Cards,515504,Holofoil,Item,191/198,Common,2022-11-30,2022,0.56
Rayquaza V,22880,Prize Pack Series Cards,476068,Holofoil,Dragon,110/203,Ultra Rare,2022-11-30,2022,24.44
Rayquaza VMAX,22880,Prize Pack Series Cards,476070,Holofoil,Dragon,111/203,Ultra Rare,2022-11-30,2022,111.6
Reboot Pod,22880,Prize Pack Series Cards,577588,Holofoil,Trainer - Item,158/162,ACE SPEC Rare,2022-11-30,2022,2.88
Regice,22880,Prize Pack Series Cards,515439,Normal,Water,037/189,Rare,2022-11-30,2022,0.26
Regidrago 118 189,22880,Prize Pack Series Cards,515443,Normal,Dragon,118/189,Rare,2022-11-30,2022,0.31
Regidrago 124 203,22880,Prize Pack Series Cards,476075,Normal,Dragon,124/203,Rare,2022-11-30,2022,0.79
Regidrago V,22880,Prize Pack Series Cards,513813,Holofoil,Dragon,135/195,Ultra Rare,2022-11-30,2022,1.33
Regidrago VSTAR,22880,Prize Pack Series Cards,513814,Holofoil,Dragon,136/195,Ultra Rare,2022-11-30,2022,1.96
Regieleki 051 189,22880,Prize Pack Series Cards,515444,Normal,Lightning,051/189,Rare,2022-11-30,2022,0.34
Regieleki 060 203,22880,Prize Pack Series Cards,489899,Normal,Lightning,060/203,Rare,2022-11-30,2022,0.98
Regieleki V,22880,Prize Pack Series Cards,513815,Holofoil,Lightning,057/195,Ultra Rare,2022-11-30,2022,0.84
Regieleki VMAX,22880,Prize Pack Series Cards,513816,Holofoil,Lightning,058/195,Ultra Rare,2022-11-30,2022,1.65
Regigigas,22880,Prize Pack Series Cards,520718,Normal,Colorless,130/189,Rare,2022-11-30,2022,0.36
Regigigas 086 131,22880,Prize Pack Series Cards,648706,Normal,Colorless,086/131,Uncommon,2022-11-30,2022,0.11
Regirock,22880,Prize Pack Series Cards,515446,Normal,Fighting,075/189,Rare,2022-11-30,2022,0.29
Registeel,22880,Prize Pack Series Cards,515448,Normal,Metal,108/189,Rare,2022-11-30,2022,0.31
Rescue Board,22880,Prize Pack Series Cards,577589,Holofoil,Trainer - Pokemon Tool,159/162,Uncommon,2022-11-30,2022,0.19
Rescue Board,22880,Prize Pack Series Cards,577589,Normal,Trainer - Pokemon Tool,159/162,Uncommon,2022-11-30,2022,0.06
Rescue Carrier,22880,Prize Pack Series Cards,476119,Normal,Item,154/203,Uncommon,2022-11-30,2022,0.56
Revavroom,22880,Prize Pack Series Cards,515449,Normal,Metal,142/198,Rare,2022-11-30,2022,0.16
Reversal Energy,22880,Prize Pack Series Cards,538774,Holofoil,Energy,192/193,Uncommon,2022-11-30,2022,0.29
Reversal Energy,22880,Prize Pack Series Cards,538774,Normal,Energy,192/193,Uncommon,2022-11-30,2022,0.16
Rillaboom,22880,Prize Pack Series Cards,498192,Normal,Grass,014/072,Rare,2022-11-30,2022,4.1
Roaring Moon,22880,Prize Pack Series Cards,577579,Normal,Darkness,109/162,Rare,2022-11-30,2022,0.12
Roaring Moon,22880,Prize Pack Series Cards,577579,Holofoil,Darkness,109/162,Rare,2022-11-30,2022,0.21
Roaring Moon ex,22880,Prize Pack Series Cards,577580,Holofoil,Darkness,124/182,Double Rare,2022-11-30,2022,1.59
Roseannes Backup,22880,Prize Pack Series Cards,489351,Normal,Supporter,148/172,Uncommon,2022-11-30,2022,0.3
Roxanne,22880,Prize Pack Series Cards,515587,Normal,Supporter,150/189,Uncommon,2022-11-30,2022,0.24
Sableye,22880,Prize Pack Series Cards,515452,Normal,Psychic,070/196,Rare,2022-11-30,2022,0.54
Sableye,22880,Prize Pack Series Cards,515452,Holofoil,Psychic,070/196,Rare,2022-11-30,2022,0.46
Salvatore 160 162,22880,Prize Pack Series Cards,577590,Normal,Trainer - Supporter,160/162,Uncommon,2022-11-30,2022,0.13
Sandy Shocks ex 108 182,22880,Prize Pack Series Cards,577581,Holofoil,Fighting,108/182,Double Rare,2022-11-30,2022,0.78
Scoop Up Cyclone,22880,Prize Pack Series Cards,619160,Holofoil,Trainer - Item,162/167,ACE SPEC Rare,2022-11-30,2022,11.8
Scoop Up Net,22880,Prize Pack Series Cards,476122,Normal,Item,165/192,Uncommon,2022-11-30,2022,1.42
Scoop Up Net,22880,Prize Pack Series Cards,476122,Holofoil,Item,165/192,Uncommon,2022-11-30,2022,1.8
Scramble Switch,22880,Prize Pack Series Cards,649141,Holofoil,Pokémon Tool,186/191,ACE SPEC Rare,2022-11-30,2022,17.35
Serena,22880,Prize Pack Series Cards,515588,Normal,Supporter,164/195,Uncommon,2022-11-30,2022,0.29
Shadow Rider Calyrex V,22880,Prize Pack Series Cards,476033,Holofoil,Psychic,074/198,Ultra Rare,2022-11-30,2022,1.65
Shadow Rider Calyrex VMAX,22880,Prize Pack Series Cards,476034,Holofoil,Psychic,075/198,Ultra Rare,2022-11-30,2022,24.55
Shaymin V,22880,Prize Pack Series Cards,489310,Holofoil,Grass,013/172,Ultra Rare,2022-11-30,2022,39.4
Shaymin VSTAR,22880,Prize Pack Series Cards,489311,Holofoil,Grass,014/172,Ultra Rare,2022-11-30,2022,87.85
Single Strike Energy,22880,Prize Pack Series Cards,476135,Holofoil,Special Energy,141/163,Uncommon,2022-11-30,2022,0.73
Single Strike Energy,22880,Prize Pack Series Cards,476135,Normal,Special Energy,141/163,Uncommon,2022-11-30,2022,0.39
Single Strike Urshifu,22880,Prize Pack Series Cards,476059,Normal,Darkness,108/198,Rare,2022-11-30,2022,1.22
Single Strike Urshifu V,22880,Prize Pack Series Cards,476040,Holofoil,Fighting,085/163,Ultra Rare,2022-11-30,2022,2.27
Single Strike Urshifu VMAX,22880,Prize Pack Series Cards,476041,Holofoil,Fighting,086/163,Ultra Rare,2022-11-30,2022,34.13
Skeledirge ex 037 193,22880,Prize Pack Series Cards,538739,Holofoil,Fire,037/193,Double Rare,2022-11-30,2022,1.0
Skeledirge ex 137,22880,Prize Pack Series Cards,577582,Holofoil,Metal,137/182,Double Rare,2022-11-30,2022,0.94
Skwovet,22880,Prize Pack Series Cards,515453,Normal,Colorless,151/198,Common,2022-11-30,2022,0.32
Sky Seal Stone,22880,Prize Pack Series Cards,515506,Normal,Tool,143/159,Rare,2022-11-30,2022,0.14
Slowbro,22880,Prize Pack Series Cards,515454,Normal,Water,043/198,Rare,2022-11-30,2022,0.42
Smeargle,22880,Prize Pack Series Cards,476077,Normal,Colorless,128/203,Rare,2022-11-30,2022,0.71
Snorlax 131 185,22880,Prize Pack Series Cards,476076,Normal,Colorless,131/185,Rare,2022-11-30,2022,11.66
Snorlax 131 185,22880,Prize Pack Series Cards,476076,Holofoil,Colorless,131/185,Rare,2022-11-30,2022,12.98
Snorlax 143 196,22880,Prize Pack Series Cards,556450,Normal,Colorless,143/196,Rare,2022-11-30,2022,3.3
Solrock,22880,Prize Pack Series Cards,515457,Normal,Fighting,069/159,Uncommon,2022-11-30,2022,0.16
Sparkling Crystal,22880,Prize Pack Series Cards,619161,Holofoil,Trainer - Pokemon Tool,142/142,ACE SPEC Rare,2022-11-30,2022,13.04
Spidops ex 019 198,22880,Prize Pack Series Cards,517268,Holofoil,Grass,019/198,Double Rare,2022-11-30,2022,1.0
Spiral Energy,22880,Prize Pack Series Cards,476136,Normal,Special Energy,159/198,Uncommon,2022-11-30,2022,0.33
Spiritomb,22880,Prize Pack Series Cards,476054,Normal,Darkness,103/198,Rare,2022-11-30,2022,1.25
Spiritomb,22880,Prize Pack Series Cards,476054,Holofoil,Darkness,103/198,Rare,2022-11-30,2022,0.54
Spiritomb 089 193,22880,Prize Pack Series Cards,538740,Normal,Psychic,089/193,Rare,2022-11-30,2022,0.59
Spiritomb 089 193,22880,Prize Pack Series Cards,538740,Holofoil,Psychic,089/193,Rare,2022-11-30,2022,0.34
Squawkabilly ex,22880,Prize Pack Series Cards,538741,Holofoil,Colorless,169/193,Double Rare,2022-11-30,2022,1.78
Starmie V,22880,Prize Pack Series Cards,513817,Holofoil,Water,030/189,Ultra Rare,2022-11-30,2022,1.31
Stormy Mountains,22880,Prize Pack Series Cards,476123,Holofoil,Stadium,161/203,Uncommon,2022-11-30,2022,0.35
Stormy Mountains,22880,Prize Pack Series Cards,476123,Normal,Stadium,161/203,Uncommon,2022-11-30,2022,0.22
Suicune V,22880,Prize Pack Series Cards,475995,Holofoil,Water,031/203,Ultra Rare,2022-11-30,2022,18.37
Super Rod,22880,Prize Pack Series Cards,538769,Holofoil,Item,188/193,Common,2022-11-30,2022,0.96
Super Rod,22880,Prize Pack Series Cards,538769,Normal,Item,188/193,Common,2022-11-30,2022,0.6
Superior Energy Retrieval,22880,Prize Pack Series Cards,538770,Normal,Item,189/193,Uncommon,2022-11-30,2022,1.2
Superior Energy Retrieval,22880,Prize Pack Series Cards,538770,Holofoil,Item,189/193,Uncommon,2022-11-30,2022,2.46
Survival Brace,22880,Prize Pack Series Cards,619163,Holofoil,Trainer - Pokemon Tool,164/167,ACE SPEC Rare,2022-11-30,2022,7.2
Switch 183 202,22880,Prize Pack Series Cards,476124,Normal,Item,183/202,Uncommon,2022-11-30,2022,0.26
Switch 183 202,22880,Prize Pack Series Cards,476124,Holofoil,Item,183/202,Uncommon,2022-11-30,2022,0.36
Switch 194 198,22880,Prize Pack Series Cards,515508,Normal,Item,194/198,Common,2022-11-30,2022,0.34
Switch 194 198,22880,Prize Pack Series Cards,515508,Holofoil,Item,194/198,Common,2022-11-30,2022,0.35
Switch Cart,22880,Prize Pack Series Cards,515507,Holofoil,Item,154/189,Uncommon,2022-11-30,2022,0.46
Sylveon V,22880,Prize Pack Series Cards,476026,Holofoil,Psychic,074/203,Ultra Rare,2022-11-30,2022,25.16
Sylveon VMAX,22880,Prize Pack Series Cards,476027,Holofoil,Psychic,075/203,Ultra Rare,2022-11-30,2022,120.39
Sylveon ex,22880,Prize Pack Series Cards,648707,Holofoil,Psychic,086/191,Double Rare,2022-11-30,2022,27.35
Tapu Koko,22880,Prize Pack Series Cards,648710,Normal,Lightning,065/191,Rare,2022-11-30,2022,0.19
Tatsugiri,22880,Prize Pack Series Cards,515458,Normal,Water,062/198,Uncommon,2022-11-30,2022,0.23
Tatsugiri,22880,Prize Pack Series Cards,515458,Holofoil,Water,062/198,Uncommon,2022-11-30,2022,0.26
Tatsugiri 131 167,22880,Prize Pack Series Cards,619165,Normal,Dragon,131/167,Uncommon,2022-11-30,2022,0.15
Teal Mask Ogerpon ex 025 167,22880,Prize Pack Series Cards,619166,Holofoil,Grass,025/167,Double Rare,2022-11-30,2022,5.68
Team Star Grunt,22880,Prize Pack Series Cards,515589,Normal,Support,195/198,Uncommon,2022-11-30,2022,0.14
Team Yells Cheer,22880,Prize Pack Series Cards,489352,Normal,Supporter,149/172,Uncommon,2022-11-30,2022,1.58
Technical Machine Blindside,22880,Prize Pack Series Cards,619168,Holofoil,Tool,176/182,Uncommon,2022-11-30,2022,0.15
Technical Machine Crisis Punch,22880,Prize Pack Series Cards,619169,Holofoil,Trainer - Pokémon Tool,090/091,Uncommon,2022-11-30,2022,0.11
Technical Machine Devolution,22880,Prize Pack Series Cards,577591,Holofoil,Tool,177/182,Uncommon,2022-11-30,2022,0.39
Technical Machine Evolution,22880,Prize Pack Series Cards,577592,Holofoil,Tool,178/182,Uncommon,2022-11-30,2022,0.64
Technical Machine Turbo Energize,22880,Prize Pack Series Cards,619170,Holofoil,Tool,179/182,Uncommon,2022-11-30,2022,0.42
Techno Radar,22880,Prize Pack Series Cards,577593,Normal,Item,180/182,Uncommon,2022-11-30,2022,0.1
Techno Radar,22880,Prize Pack Series Cards,577593,Holofoil,Item,180/182,Uncommon,2022-11-30,2022,0.2
Temple of Sinnoh,22880,Prize Pack Series Cards,515629,Normal,Stadium,155/189,Uncommon,2022-11-30,2022,0.71
Tera Orb,22880,Prize Pack Series Cards,648867,Holofoil,Item,189/191,Uncommon,2022-11-30,2022,1.06
Terapagos 161 191,22880,Prize Pack Series Cards,648712,Normal,Colorless,161/191,Rare,2022-11-30,2022,0.34
Terapagos ex 128 142,22880,Prize Pack Series Cards,619171,Holofoil,Colorless,128/142,Double Rare,2022-11-30,2022,2.33
Thorton,22880,Prize Pack Series Cards,515590,Normal,Supporter,167/196,Uncommon,2022-11-30,2022,0.25
Ting Lu ex,22880,Prize Pack Series Cards,538742,Holofoil,Fighting,127/193,Double Rare,2022-11-30,2022,0.73
Toedscruel ex,22880,Prize Pack Series Cards,538743,Holofoil,Grass,022/197,Double Rare,2022-11-30,2022,2.91
Togekiss V,22880,Prize Pack Series Cards,476080,Holofoil,Colorless,140/185,Ultra Rare,2022-11-30,2022,23.03
Togekiss VMAX,22880,Prize Pack Series Cards,476081,,Colorless,141/185,Ultra Rare,2022-11-30,2022,
Tool Box,22880,Prize Pack Series Cards,515509,Normal,Item,168/196,Uncommon,2022-11-30,2022,0.16
Tool Jammer,22880,Prize Pack Series Cards,476125,Normal,Item,136/163,Uncommon,2022-11-30,2022,0.17
Tornadus,22880,Prize Pack Series Cards,489327,Normal,Colorless,126/172,Rare,2022-11-30,2022,0.24
Torterra,22880,Prize Pack Series Cards,489328,Normal,Grass,008/172,Rare,2022-11-30,2022,1.11
Torterra,22880,Prize Pack Series Cards,489328,Holofoil,Grass,008/172,Rare,2022-11-30,2022,1.11
Torterra ex 012 162,22880,Prize Pack Series Cards,596428,Holofoil,Grass,012/162,Double Rare,2022-11-30,2022,1.53
Tower of Darkness,22880,Prize Pack Series Cards,476126,Normal,Stadium,137/163,Uncommon,2022-11-30,2022,0.26
Tower of Waters,22880,Prize Pack Series Cards,476127,Normal,Stadium,138/163,Uncommon,2022-11-30,2022,0.69
Town Store,22880,Prize Pack Series Cards,619172,Holofoil,Stadium,196/197,Common,2022-11-30,2022,0.47
Toxicroak ex,22880,Prize Pack Series Cards,513818,Holofoil,Darkness,131/198,Double Rare,2022-11-30,2022,2.19
Trekking Shoes,22880,Prize Pack Series Cards,515511,Normal,Item,145/159,Uncommon,2022-11-30,2022,0.14
Trekking Shoes,22880,Prize Pack Series Cards,515511,Holofoil,Item,145/159,Uncommon,2022-11-30,2022,0.19
Tulip,22880,Prize Pack Series Cards,577594,Normal,Supporter,181/182,Uncommon,2022-11-30,2022,0.11
Turbo Patch,22880,Prize Pack Series Cards,476128,Normal,Item,172/189,Uncommon,2022-11-30,2022,
Turbo Patch,22880,Prize Pack Series Cards,476128,Holofoil,Item,172/189,Uncommon,2022-11-30,2022,0.74
Twin Energy,22880,Prize Pack Series Cards,476137,Holofoil,Special Energy,174/192,Uncommon,2022-11-30,2022,1.16
Twin Energy,22880,Prize Pack Series Cards,476137,Normal,Special Energy,174/192,Uncommon,2022-11-30,2022,0.83
Tyranitar,22880,Prize Pack Series Cards,648714,Normal,Darkness,095/159,Rare,2022-11-30,2022,0.52
Tyranitar V,22880,Prize Pack Series Cards,476052,Holofoil,Darkness,097/163,Ultra Rare,2022-11-30,2022,41.11
Tyranitar ex,22880,Prize Pack Series Cards,538744,Holofoil,Lightning,066/197,Double Rare,2022-11-30,2022,6.08
Ultra Ball,22880,Prize Pack Series Cards,489337,Normal,Item,150/172,Uncommon,2022-11-30,2022,1.06
Ultra Ball,22880,Prize Pack Series Cards,489337,Holofoil,Item,150/172,Uncommon,2022-11-30,2022,4.7
Ultra Ball 146 159,22880,Prize Pack Series Cards,515512,Holofoil,Item,146/159,Uncommon,2022-11-30,2022,1.41
Ultra Ball 146 159,22880,Prize Pack Series Cards,515512,Normal,Item,146/159,Uncommon,2022-11-30,2022,1.64
Ultra Ball 196 198,22880,Prize Pack Series Cards,515513,Holofoil,Item,196/198,Uncommon,2022-11-30,2022,3.27
Ultra Ball 196 198,22880,Prize Pack Series Cards,515513,Normal,Item,196/198,Uncommon,2022-11-30,2022,0.23
Umbreon V,22880,Prize Pack Series Cards,476049,Holofoil,Darkness,094/203,Ultra Rare,2022-11-30,2022,42.37
Umbreon VMAX,22880,Prize Pack Series Cards,476050,Holofoil,Darkness,095/203,Ultra Rare,2022-11-30,2022,210.73
Umbreon ex 060 131,22880,Prize Pack Series Cards,649173,Holofoil,Darkness,060/131,Double Rare,2022-11-30,2022,65.79
Unfair Stamp,22880,Prize Pack Series Cards,619174,Holofoil,Trainer - Item,165/167,ACE SPEC Rare,2022-11-30,2022,20.7
Urn of Vitality,22880,Prize Pack Series Cards,476129,Normal,Item,139/163,Uncommon,2022-11-30,2022,0.66
V Guard Energy,22880,Prize Pack Series Cards,515645,Normal,Special Energy,169/195,Uncommon,2022-11-30,2022,0.33
Vaporeon V,22880,Prize Pack Series Cards,475992,Holofoil,Water,SWSH150,Promo,2022-11-30,2022,18.94
Vaporeon VMAX,22880,Prize Pack Series Cards,475993,Holofoil,Water,030/203,Ultra Rare,2022-11-30,2022,91.91
Vaporeon ex 023 131,22880,Prize Pack Series Cards,649174,Holofoil,Water,023/131,Double Rare,2022-11-30,2022,26.95
Victini V 025 202,22880,Prize Pack Series Cards,492458,Holofoil,Fire,025/202,Ultra Rare,2022-11-30,2022,25.93
Victini VMAX,22880,Prize Pack Series Cards,475989,Holofoil,Fire,022/163,Ultra Rare,2022-11-30,2022,115.0
Wailord,22880,Prize Pack Series Cards,515461,Holofoil,Water,038/195,Uncommon,2022-11-30,2022,0.37
Wellspring Mask Ogerpon ex,22880,Prize Pack Series Cards,619175,Holofoil,Water,064/167,Double Rare,2022-11-30,2022,5.51
Whimsicott,22880,Prize Pack Series Cards,476024,Normal,Psychic,076/185,Rare,2022-11-30,2022,3.49
Whimsicott V 160 172,22880,Prize Pack Series Cards,490486,Holofoil,Psychic,160/172,Promo,2022-11-30,2022,8.27
Whimsicott VSTAR,22880,Prize Pack Series Cards,498546,Holofoil,Psychic,065/172,Ultra Rare,2022-11-30,2022,50.16
Worker,22880,Prize Pack Series Cards,538771,Holofoil,Supporter,167/195,Uncommon,2022-11-30,2022,0.17
Wormadam 010,22880,Prize Pack Series Cards,489329,Normal,Grass,010/172,Rare,2022-11-30,2022,0.33
